Wall time,Step,Value
1764649568.153573,25999,3.807616710662842
1764649584.1501975,26049,6.107214450836182
1764649767.4495542,26099,11.309916496276855
1764649782.8662376,26149,3.8159852027893066
1764649797.7811382,26199,5.921473503112793
1764649813.3235397,26249,3.934016704559326
1764649828.8153777,26299,3.80965518951416
1764649844.0412436,26349,5.12988805770874
1764649859.9414308,26399,6.365711212158203
1764649875.1329448,26449,6.451014041900635
1764649892.1268864,26499,8.325644493103027
1764649909.0990686,26549,4.09134578704834
1764649924.7332473,26599,6.756587505340576
1764649940.7656572,26649,7.070228576660156
1764649957.109257,26699,6.5636372566223145
1764649973.9169085,26749,3.7915008068084717
1764649990.0272436,26799,3.4976449012756348
1764650005.556431,26849,3.7710392475128174
1764650020.7042644,26899,3.5574026107788086
1764650036.1201508,26949,8.130194664001465
1764650051.4510384,26999,3.6697537899017334
1764650066.9471378,27049,3.5377955436706543
1764650248.915489,27099,4.868636131286621
1764650264.1564684,27149,3.7189431190490723
1764650279.6066144,27199,3.8868680000305176
1764650295.2928882,27249,3.881593942642212
1764650311.225169,27299,3.722957134246826
1764650329.9338207,27349,3.8180930614471436
1764650347.983006,27399,4.717795372009277
1764650366.508892,27449,3.8294453620910645
1764650383.4793186,27499,3.626485824584961
1764650401.5803072,27549,7.26658296585083
1764650419.153121,27599,3.80745792388916
1764650436.084327,27649,3.9550044536590576
1764650452.190085,27699,6.320455551147461
1764650468.9641597,27749,3.5872621536254883
1764650485.3355286,27799,3.9503872394561768
1764650500.7967305,27849,3.9047763347625732
1764650515.9077806,27899,3.8018436431884766
1764650531.108064,27949,4.027529716491699
1764650546.683343,27999,3.5982961654663086
1764650562.546319,28049,3.7405831813812256
1764650742.835392,28099,3.8639960289001465
1764650758.561849,28149,3.670250415802002
1764650775.2876763,28199,6.4501953125
1764650792.7199285,28249,3.8357181549072266
1764650809.8517194,28299,3.7980875968933105
1764650828.7760916,28349,6.728728771209717
1764650847.9644268,28399,3.801224708557129
1764650865.8443387,28449,3.6183457374572754
1764650884.6104004,28499,3.64346981048584
1764650900.3328362,28549,3.8804850578308105
1764650916.2872992,28599,4.106165409088135
1764650931.660134,28649,3.8850739002227783
1764650946.8663955,28699,3.6387100219726562
1764650962.784853,28749,3.6894543170928955
1764650977.8129134,28799,3.915228843688965
1764650992.8860538,28849,3.8490538597106934
1764651008.911759,28899,3.791635036468506
1764651024.5149362,28949,7.128265857696533
1764651039.939154,28999,3.9375391006469727
1764651055.2355003,29049,3.8667969703674316
1764651243.6126726,29099,3.6029844284057617
1764651261.8712432,29149,3.517402172088623
1764651281.5399785,29199,3.6693308353424072
1764651297.6687918,29249,3.8546037673950195
1764651317.330034,29299,4.084615707397461
1764651334.5929174,29349,3.8715147972106934
1764651352.7722948,29399,4.046545028686523
1764651369.312986,29449,5.877528190612793
1764651384.7599216,29499,3.8073322772979736
1764651400.27054,29549,3.8310232162475586
1764651416.461659,29599,3.63966703414917
1764651432.3430178,29649,3.946237802505493
1764651448.5499737,29699,4.134877681732178
1764651464.0911503,29749,4.021614074707031
